TITLE	unfiltered tris buffer 200uL
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	23/07/26
TIME	11:27:38
SPECTROMETER/DATA SYSTEM	JASCO Corp., J-810, Rev. 1.00
RESOLUTION	
DELTAX	-0.2
XUNITS	NANOMETERS
YUNITS	CD[mdeg]
Y2UNITS	HT[V]
Y3UNITS	ABSORBANCE
FIRSTX	400.0000
LASTX	250.0000
NPOINTS	751
FIRSTY	3.42217
MAXY	19.84917
MINY	2.89672
XYDATA
305.8000	17.431	277.165	1.00083
305.6000	17.484	277.199	1.00127
305.4000	17.5317	277.235	1.00174
305.2000	17.5585	277.257	1.00203
305.0000	17.6056	277.288	1.00242
304.8000	17.651	277.304	1.00264
304.6000	17.6646	277.325	1.00291
304.4000	17.6891	277.352	1.00326
304.2000	17.7322	277.369	1.00347
304.0000	17.7673	277.394	1.0038
303.8000	17.8025	277.434	1.00431
303.6000	17.8312	277.458	1.00463
303.4000	17.8403	277.485	1.00498
303.2000	17.9046	277.511	1.00532
303.0000	17.9225	277.532	1.00559
302.8000	17.9783	277.56	1.00595
302.6000	18.0211	277.576	1.00616
302.4000	18.0625	277.588	1.00632
302.2000	18.0923	277.619	1.00672
302.0000	18.1288	277.638	1.00696
301.8000	18.1859	277.67	1.00739
301.6000	18.2311	277.692	1.00766
301.4000	18.249	277.718	1.008
301.2000	18.2752	277.751	1.00843
301.0000	18.3046	277.765	1.00862
300.8000	18.3617	277.794	1.00898
300.6000	18.3764	277.822	1.00935
300.4000	18.4156	277.847	1.00968
300.2000	18.4577	277.874	1.01003
300.0000	18.5115	277.893	1.01027
299.8000	18.5641	277.922	1.01065
299.6000	18.5916	277.956	1.01108
299.4000	18.6239	277.985	1.01147
299.2000	18.6477	278.014	1.0119
299.0000	18.6436	278.05	1.01232
298.8000	18.6557	278.092	1.01278
298.6000	18.6708	278.125	1.01315
298.4000	18.7046	278.168	1.01362
298.2000	18.7157	278.196	1.01394
298.0000	18.7636	278.232	1.01434
297.8000	18.8097	278.257	1.01463
297.6000	18.8466	278.288	1.01497
297.4000	18.9181	278.32	1.01532
297.2000	18.917	278.333	1.01548
297.0000	18.9696	278.375	1.01593
296.8000	19.0148	278.419	1.01644
296.6000	19.0391	278.446	1.01673
296.4000	19.0645	278.487	1.01719
296.2000	19.0892	278.529	1.01766
296.0000	19.117	278.56	1.018
295.8000	19.1476	278.587	1.01831
295.6000	19.1528	278.612	1.01858
295.4000	19.1477	278.629	1.01878
295.2000	19.1754	278.655	1.01907
295.0000	19.2005	278.671	1.01924
294.8000	19.2329	278.697	1.01953
294.6000	19.2526	278.725	1.01984
294.4000	19.2875	278.772	1.02037
294.2000	19.3276	278.812	1.02081
294.0000	19.3822	278.861	1.02135
293.8000	19.4419	278.889	1.02167
293.6000	19.481	278.92	1.02202
293.4000	19.4939	278.943	1.02227
293.2000	19.5201	278.967	1.02254
293.0000	19.5379	278.988	1.02277
292.8000	19.5741	278.995	1.02285
292.6000	19.5862	279.02	1.02313
292.4000	19.5695	279.048	1.02344
292.2000	19.5767	279.056	1.02353
292.0000	19.6319	279.035	1.02329
291.8000	19.656	278.991	1.02281
291.6000	19.6694	278.927	1.0221
291.4000	19.6612	278.847	1.0212
291.2000	19.6809	278.771	1.02036
291.0000	19.7288	278.716	1.01974
290.8000	19.7304	278.721	1.0198
290.6000	19.7416	278.796	1.02063
290.4000	19.7728	278.913	1.02194
290.2000	19.7883	279.066	1.02364
290.0000	19.7942	279.248	1.02566
289.8000	19.8319	279.434	1.02774
289.6000	19.8337	279.6	1.02958
289.4000	19.8492	279.725	1.03098
289.2000	19.8328	279.809	1.03192
289.0000	19.8244	279.883	1.03273
288.8000	19.823	279.942	1.03339
288.6000	19.8069	280.008	1.03412
288.4000	19.7809	280.052	1.03462
288.2000	19.766	280.085	1.03498
288.0000	19.792	280.148	1.03568
287.8000	19.7751	280.206	1.03633
287.6000	19.761	280.286	1.03721
287.4000	19.7635	280.351	1.03794
287.2000	19.7475	280.398	1.03846
287.0000	19.7376	280.462	1.03917
286.8000	19.7216	280.535	1.03998
286.6000	19.6945	280.6	1.0407
286.4000	19.6633	280.661	1.04138
286.2000	19.6618	280.719	1.04203
286.0000	19.6431	280.784	1.04274
285.8000	19.6288	280.858	1.04357
285.6000	19.6059	280.933	1.04439
285.4000	19.5436	280.994	1.04507
285.2000	19.5103	281.07	1.04592
285.0000	19.4666	281.134	1.04663
284.8000	19.4327	281.199	1.04734
284.6000	19.3558	281.273	1.04817
284.4000	19.307	281.334	1.04885
284.2000	19.2497	281.41	1.04969
284.0000	19.249	281.478	1.05044
283.8000	19.1916	281.549	1.05123
283.6000	19.1378	281.619	1.05201
283.4000	19.1207	281.694	1.05283
283.2000	19.1161	281.761	1.05358
283.0000	19.1062	281.827	1.0543
282.8000	19.0323	281.892	1.05503
282.6000	18.9815	281.954	1.05571
282.4000	18.9413	282.012	1.05636
282.2000	18.8742	282.085	1.05717
282.0000	18.7877	282.152	1.0579
281.8000	18.7037	282.23	1.05877
281.6000	18.6301	282.304	1.05959
281.4000	18.5692	282.371	1.06032
281.2000	18.496	282.452	1.06123
281.0000	18.4412	282.52	1.06198
280.8000	18.3798	282.603	1.0629
280.6000	18.3344	282.685	1.0638
280.4000	18.2631	282.766	1.0647
280.2000	18.1922	282.815	1.06524
280.0000	18.1019	282.894	1.06611
279.8000	18.0009	282.978	1.06703
279.6000	17.9263	283.059	1.06793
279.4000	17.8286	283.113	1.06853
279.2000	17.7609	283.174	1.0692
279.0000	17.6788	283.256	1.07011
278.8000	17.6296	283.338	1.07101
278.6000	17.5562	283.402	1.07171
278.4000	17.5051	283.468	1.07245
278.2000	17.4774	283.534	1.07317
278.0000	17.41	283.603	1.07393
277.8000	17.3383	283.682	1.0748
277.6000	17.286	283.747	1.07553
277.4000	17.1999	283.81	1.07622
277.2000	17.1483	283.889	1.07709
277.0000	17.0371	283.95	1.07777
276.8000	16.9288	284.013	1.07846
276.6000	16.8378	284.067	1.07906
276.4000	16.7885	284.134	1.07979
276.2000	16.695	284.22	1.08074
276.0000	16.5872	284.295	1.08157
275.8000	16.4813	284.36	1.08228
275.6000	16.3961	284.439	1.08315
275.4000	16.3422	284.515	1.08399
275.2000	16.2599	284.59	1.08481
275.0000	16.1343	284.653	1.08551
274.8000	16.0707	284.718	1.08623
274.6000	16.0155	284.781	1.08691
274.4000	15.9275	284.84	1.08757
274.2000	15.8526	284.889	1.0881
274.0000	15.7839	284.94	1.08866
273.8000	15.7129	285	1.08933
273.6000	15.6351	285.057	1.08995
273.4000	15.5206	285.106	1.09049
273.2000	15.454	285.167	1.09116
273.0000	15.3718	285.234	1.0919
272.8000	15.2827	285.306	1.09269
272.6000	15.1607	285.374	1.09344
272.4000	15.1185	285.434	1.0941
272.2000	15.0439	285.51	1.09494
